id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
34,Alnus_Sieboldiana,0,5859,23438,1953,13672,1953,15625,0,3906,7812,1953,19531,17578,29297,29297,0,3906,9766,0,9766,95703,33203,0,0,48828,5859,46875,13672,1953,9766,39062,41016,0,0,0,0,9766,33203,27344,15625,9766,1953,11719,19531,1953,13672,80078,3125,35156,19531,9766,3906,11719,13672,21484,41016,5859,0,5859,9766,0,17578,5859,11719,89305,8354,80511,76397,72066,67665,6362,59867,56382,53146,49897,47697,45271,43491,42748,42515,43512,44981,47464,50812,5451,58119,62507,67432,72769,78756,85045,9187,98596,10542,11224,11907,11744,11064,10384,97195,90732,8419,78106,72364,67093,62329,58359,54648,51096,48343,46266,44646,43722,4308,43512,4442,46333,48886,52,55191,58719,62755,67119,72118,77085,81889,8616,92814,1953,0,0,44922,0,0,4883,977,0,8789,58594,0,0,6836,14258,1953,0,0,15625,1953,0,19531,0,0,0,9375,3906,0,5859,4883,18555,13672,23438,4883,293,977,46875,3906,6836,9766,977,1953,24414,0,0,977,5859,0,4883,6836,86914,22461,51758,2832,0,19531,0,3125,5859,54688,0,10352,977,0
35,Quercus_Ilex,29297,33203,33203,21484,1953,68359,37109,0,5859,80078,29297,5859,17578,0,1953,0,29297,33203,3906,42969,9766,0,0,0,1953,25391,0,7812,27344,21484,0,0,3125,0,42969,29297,27344,11719,1953,1953,0,21484,9766,11719,46875,1953,9766,3906,0,0,23438,0,11719,0,1953,0,23438,27344,3125,1953,0,0,58594,0,70863,70586,68609,72985,74081,70258,6818,70546,70322,67756,64974,63961,71709,78172,71086,63745,65244,67626,70366,67258,67648,71042,70248,67028,67067,69756,72437,66242,62553,64446,66867,68475,61515,55621,5763,61046,62268,55614,57589,6128,65644,706,76339,82891,89515,88792,82537,76773,71035,65885,62654,59229,62466,57961,55022,61416,62095,58639,5675,62031,68933,6791,64554,64985,0,977,0,29297,0,0,0,0,977,41016,58594,0,0,0,1953,0,8789,5859,15039,0,0,14648,14648,68359,8789,11328,0,0,17578,0,23438,1953,47852,0,0,0,41992,0,293,70312,977,3906,0,0,977,0,977,0,3906,20508,44922,0,2832,48828,0,0,0,44922,3906,4883,0,69336,0,0
37,Arundinaria_Simonii,1953,23438,5859,29297,0,0,0,0,11719,0,10742,0,32617,1953,0,0,0,18555,3906,1953,0,0,0,0,0,3906,0,0,42969,1953,0,0,5859,0,0,5859,0,0,1953,0,0,9766,0,0,13672,0,0,0,0,0,3906,0,1953,0,0,0,0,56641,15625,3906,1953,0,3906,3906,85097,85069,77993,71655,69993,65687,59234,59396,5811,53765,49017,47049,47618,42628,38954,4111,43237,44358,45012,47226,48949,50795,54952,56334,60264,62457,66196,70913,75544,79781,87073,85156,77877,72355,71568,67853,65291,63666,62418,61977,58506,52519,49797,49029,47839,40845,41536,43846,39026,35893,39137,44705,42066,44797,50523,5684,56525,57949,64811,7167,75654,75047,82042,88122,13672,0,0,977,86914,0,19531,25391,0,36133,45898,9668,0,0,9766,0,0,0,10742,4883,0,6836,0,0,0,18555,30273,0,1953,0,3906,15625,38086,89844,0,0,51758,25391,11719,4883,21484,0,977,4883,0,5859,12695,15625,1953,1953,30273,0,977,4883,10352,9766,0,293,293,77148,0,52734,0,0
38,Acer_Platanoids,15625,3125,10156,15625,5859,17578,0,0,41016,5859,15625,7812,74219,29297,5859,0,9766,21484,5859,3906,35156,5859,0,5859,15625,5859,5859,11719,29297,7812,9766,5859,15625,0,3906,5859,27344,76172,3906,7812,0,11719,13672,15625,15625,3906,54688,0,5859,17578,21484,3906,0,1953,0,0,1953,5859,37109,3906,5859,3906,66406,21484,78762,74452,70042,65724,61323,57052,52725,4852,4421,39986,35666,31477,27178,23025,18888,15009,11241,81313,68863,80969,10955,14572,18519,22604,26886,31107,35401,3961,43912,48127,52468,56619,58487,54249,50013,45881,41593,37424,3315,28966,24763,20633,16602,12978,96215,76019,78044,10012,13287,1704,21086,25165,29385,33566,37902,42151,46513,50803,55204,59517,63942,68264,7269,77012,1953,1953,9766,27344,18555,0,9766,19531,0,20508,36133,0,0,0,977,0,0,0,7812,12695,0,37109,3906,977,8789,19531,88867,293,29297,0,7812,15625,5859,13672,3906,0,3906,12695,24414,10742,84961,0,30273,15137,3906,9766,27344,12695,0,24414,20508,0,15625,14648,29297,33203,7812,6836,14648,0,0,20508,0,35156
40,Quercus_Phillyraeoides,27344,9766,21484,42969,17578,9766,37109,3125,5859,37109,21484,3906,33203,3906,0,0,29297,17578,9766,15625,3906,1953,0,7812,0,33203,0,17578,3125,3125,5859,0,7812,1953,3125,13672,27344,21484,9766,5859,39062,13672,17578,15625,35156,13672,1953,0,1953,3906,23438,0,23438,9766,3125,1953,21484,21484,29297,27344,0,0,41016,0,65471,66786,63666,6074,5701,5296,50006,46151,43981,40605,36465,32695,29824,29553,26607,2416,23195,26153,25659,26053,29684,32552,34267,3791,4167,4475,48437,52543,56579,60467,63837,65934,70349,68659,6406,61483,57058,53089,49873,47293,44807,39968,37464,35361,30268,28612,24803,22529,24366,25639,27616,27149,28531,31624,351,36495,386,42767,46687,48726,52539,56036,58344,62894,6836,293,977,57617,0,5859,293,0,16602,10938,0,0,8789,14648,0,0,293,0,44922,977,0,0,977,20508,37109,9766,977,0,8789,3906,7812,0,26074,0,3906,0,10059,977,22461,77148,41016,3906,7812,0,293,0,3906,0,18555,7812,0,0,15625,17578,0,0,3906,977,9766,1953,0,1953,23438,7812
42,Cornus_Chinensis,85938,95703,7812,3906,0,14844,7812,0,7812,27344,23438,0,14453,0,1953,0,9766,3125,0,23438,0,0,0,0,0,13672,0,1953,37109,1953,0,1953,29297,0,27344,42969,3906,9766,1953,0,0,5859,7812,1953,21484,0,1953,0,0,0,64453,0,1953,0,0,0,19531,11719,1953,9766,1953,0,56641,1953,90714,97822,91582,92786,86196,79745,74314,67593,62632,62632,59867,53746,46466,47589,51531,50723,44542,47061,53771,55735,52058,57324,63232,61829,66864,71961,70717,75541,77785,76574,81947,8167,77997,78172,7538,76379,709,65395,69976,67641,62116,56533,56573,62437,63083,59523,55079,48353,45157,44745,50001,51533,52575,52281,52325,57932,64465,68475,71316,73923,80043,839,89693,92412,11719,977,18555,1953,2832,0,17578,3418,977,293,60547,0,11719,8789,0,11719,0,977,21484,15625,13672,3418,293,0,3906,27344,7812,8789,24414,3906,12695,625,0,16602,5859,10742,3906,3125,17578,5859,0,15625,8789,10742,0,30273,3418,30273,1953,19531,87891,12695,977,2832,18555,52734,5859,977,19531,0,11719,41992,4883,20508
43,Quercus_Phillyraeoides,1953,3906,17578,44922,41016,11719,39062,13672,11719,21484,11719,3906,7812,1953,1953,0,19531,19531,39062,11719,5859,0,0,0,1953,29297,0,33203,35156,29297,3906,5859,35156,3906,1953,3906,3125,44922,9766,9766,44922,21484,9766,27344,17578,7812,5859,5859,0,11719,7812,0,52734,13672,11719,1953,25391,29297,27344,39062,0,0,27344,1953,72733,68039,64499,60316,57418,53047,49105,46487,44049,41056,36776,34639,31902,28211,24949,27577,25086,2293,24821,28663,30071,32062,36411,39848,44211,48081,52458,56656,60177,62928,65872,69131,70389,65633,61432,56975,52739,48689,45169,41995,38493,34297,31809,30346,25887,2439,24549,25809,21072,2171,24287,27666,30887,33803,3865,42379,45685,50562,53761,59008,63404,6804,73219,76487,9766,293,977,29297,0,11719,3906,0,12695,61523,977,0,35156,0,0,17578,6836,3906,50781,0,0,0,1953,5859,38086,12695,26367,7812,6836,17578,293,0,14355,0,8789,0,6836,977,3418,40039,25977,7812,10742,19531,1953,0,1953,0,1953,0,0,0,18555,18555,0,0,0,977,7812,0,0,7812,24414,15625
45,Fagus_Sylvatica,19531,41016,9375,5859,11719,37109,35156,0,0,48828,11719,7812,44922,1953,19531,0,19531,7812,1953,21484,5859,0,0,0,0,23438,0,11719,9766,23438,0,0,15625,7812,27344,19531,33203,48828,21484,5859,0,11719,5859,13672,5859,5859,39062,39062,0,1953,11719,0,29297,1953,44922,0,23438,3906,19531,7812,0,0,50781,0,56517,56205,56714,57887,59796,61704,63248,65787,69203,70754,72284,73064,78456,85785,83608,76404,73734,71396,69243,6754,6426,62056,59962,61069,583,58278,57835,58158,54972,5612,58084,59794,60848,61115,64148,60928,64821,63485,67588,66342,67047,68696,68394,68612,69361,75976,73243,7239,72791,72531,73265,73538,70139,71511,67081,63489,65401,62423,5856,58226,55763,60052,57313,55522,1953,22461,6836,977,1543,0,293,41016,977,0,0,33008,0,0,0,0,26367,1953,0,13672,0,0,5859,0,1953,0,0,16602,0,1953,0,0,0,33203,9766,0,0,41992,0,0,0,0,977,0,11719,52734,1953,88867,0,0,0,0,0,0,76172,0,49805,0,977,0,0,0,0,1953
48,Liriodendron_Tulipifera,42969,11133,23438,1953,0,99609,0,0,5859,9766,42969,5859,16016,0,5859,0,15625,15625,5859,15625,1953,0,0,0,0,1953,0,0,50781,1953,0,1953,37109,1953,19531,23438,13672,3125,3906,0,0,17578,29297,1953,21484,0,21484,5859,0,0,37109,1953,5859,0,0,0,5859,9766,46875,15625,0,0,27344,0,423,36466,28776,30449,28739,31319,40088,45881,47189,37282,2868,34404,3906,43952,51893,53336,43733,34755,25854,2747,32041,39427,47606,46406,36407,2737,16224,12486,20818,2887,36679,43612,50152,57552,57601,4999,43335,34934,27094,18152,90507,18235,29963,4055,48535,57512,53667,44381,37601,30461,23342,17592,23604,33304,42946,52989,51211,43703,37741,32032,26727,31538,41344,49019,7812,1953,10742,4883,85938,977,16602,24414,293,0,0,977,9766,3906,977,6836,0,0,7812,4883,977,15625,29297,1953,1953,0,26367,9766,3418,8789,32227,7812,0,53711,7812,0,977,61523,6836,7812,977,1953,17578,36133,52734,81055,3418,13672,5859,3418,977,15625,0,15625,9668,0,36133,0,16602,293,5859,1953,4883,25391
49,Cytisus_Battandieri,25391,11719,27344,33203,7812,54688,35156,0,0,64453,13672,1953,29297,0,0,0,25391,29297,7812,3125,1953,0,0,0,1953,41016,0,9766,35156,35156,1953,0,46875,0,50781,11719,17578,13672,5859,1953,1953,13672,7812,11719,44922,5859,3906,3906,0,0,3125,0,33203,0,11719,0,625,27344,35156,1953,0,0,29297,0,49387,49034,48682,48554,53636,55726,58657,63146,67199,7193,77174,8246,85175,91155,9067,83671,80818,77137,73322,68633,64279,61764,58951,56452,54165,50593,49749,48255,46664,43158,46213,4501,48386,47678,51782,56294,60083,59334,64154,68659,71345,7715,79441,83916,86733,92815,92813,89759,83622,81142,76284,74767,68976,65491,63229,57953,54101,54828,49911,47552,49099,47023,44658,4363,977,977,0,17578,0,55664,0,1953,26367,977,41016,0,18555,6836,0,0,10742,0,6836,1953,0,0,10742,26367,0,12793,293,0,49805,10742,2832,0,5859,0,977,0,11426,0,4883,1953,293,977,293,0,4883,0,7812,0,56641,17578,293,0,66406,9766,0,0,0,9375,21484,80078,0,48828,5859,1953
50,Tilia_Tomentosa,3906,0,5859,3906,27344,9766,29297,0,9766,5859,0,23438,9766,0,33203,0,7812,5859,0,11719,46875,13672,0,5859,15625,23438,1953,11719,13672,9766,58594,25391,1953,1953,1953,3906,9766,35156,42969,27344,11719,1953,35156,33203,3906,3125,58594,46875,13672,42969,3906,0,50781,15625,44922,21484,3906,3906,3906,3906,7812,7812,9766,3906,51833,52866,52017,53026,53431,54405,56085,55438,50572,43715,39427,38824,44497,49396,44067,38271,38289,4024,42412,45237,49203,50599,5118,51901,52397,5247,51876,50346,49528,49199,48894,47893,47183,46435,46486,47277,45839,47204,46163,47554,47852,51309,55578,61022,64393,58077,51774,49329,48055,47745,47593,46554,46393,45536,4502,45766,45258,44779,45611,46226,47144,48567,49575,50731,11719,977,5859,9766,6836,0,30273,13672,3906,42969,37109,0,0,9766,0,0,0,0,51758,14648,0,37109,4883,0,0,37109,53711,0,11719,1953,16602,8789,293,27344,4883,0,1953,30273,20508,19531,293,0,14648,18652,0,3125,23438,3906,6836,20508,20508,977,977,57617,32227,7812,293,293,17578,0,0,33203,0,14648
54,Rhododendron_x_Russellianum,35156,56641,15625,25391,0,14453,0,0,0,17578,74219,1953,66406,0,0,0,5859,625,11719,17578,0,0,0,0,0,3906,0,7812,39062,11719,0,0,3125,0,17578,23438,17578,1953,1953,0,0,54688,17578,3906,52734,0,0,5859,0,0,23438,0,9766,0,0,0,7812,66406,35156,1953,0,0,29297,0,86328,89744,93991,96981,98466,10758,11539,12305,12934,13819,14804,15669,16521,17367,18739,20112,20808,1956,18227,17936,17399,16472,1549,14507,13711,12924,1203,11144,10427,99609,94682,9269,91731,93696,88007,88107,90418,95402,10378,11084,11689,12459,13314,14295,1521,16186,17079,18203,19069,1941,18415,1735,16339,15234,14139,13165,12583,11758,10796,10303,99482,95017,92407,89526,0,293,0,5859,0,977,0,0,1953,0,12695,0,13672,14648,0,11133,0,0,293,0,4883,6836,0,54688,0,42969,0,0,1953,977,0,0,10645,0,0,0,27637,0,0,0,0,71289,0,0,0,0,0,0,27344,9766,4883,17578,17578,3906,0,0,0,46875,977,67383,0,39062,3125,0
55,Alnus_Rubra,3906,3906,5859,5859,19531,0,41016,1953,0,9766,0,3125,3906,1953,50781,0,1953,1953,1953,13672,37109,23438,0,29297,5859,15625,3906,13672,5859,19531,25391,9766,5859,5859,5859,1953,5859,17578,46875,23438,3906,9766,15625,3125,1953,19531,46875,12305,3906,44922,7812,1953,37109,17578,80078,21484,9766,3906,9766,0,0,3906,3906,0,93798,93622,87948,81328,74726,68292,62078,5579,50018,45423,4245,42618,46704,53225,60636,65556,5816,50879,45077,42458,43448,4784,53176,58963,6475,71143,77582,84306,90572,93746,9256,87893,8467,80223,78182,79008,75201,70863,66969,62184,56675,55243,54902,52562,48759,48936,48743,43898,36789,44317,51097,54431,55741,59249,62926,64308,66927,72925,74083,72977,78969,82286,87418,90936,1953,3906,70312,1953,293,0,1953,3125,0,977,41992,0,8789,6836,0,13672,0,7812,0,38086,293,12793,293,977,36133,977,293,61523,50781,6836,14648,41016,0,0,13672,5859,0,10742,977,293,0,7812,7812,293,1953,24414,64453,977,14648,53711,44922,35156,3906,6836,977,8789,4883,9766,49805,0,0,293,4883,32227
56,Eucalyptus_Glaucescens,21484,33203,7812,74219,0,66406,0,0,13672,19531,52734,1953,83984,1953,1953,0,19531,37109,9766,19531,0,0,0,0,0,5859,0,0,66406,29297,0,0,21484,0,7812,27344,11719,11719,1953,0,0,23438,1953,7812,80078,0,1953,5859,0,0,44922,0,1953,0,0,0,21484,83984,23438,3125,0,0,21484,1953,90942,84834,80087,75232,7045,65619,59916,55595,51449,47338,43013,4015,37832,3697,36774,36375,37727,3861,41532,44287,48466,50486,55423,59341,64903,69039,73308,78597,82893,88958,94982,97588,92954,91007,85149,83342,77712,72848,68789,66609,62122,56968,52729,48503,4442,41712,3738,34907,31792,31226,31679,34511,38225,41449,46018,51583,55501,61571,66658,71947,77877,8303,89462,96077,41992,26367,3906,39062,0,0,60547,8789,6836,26367,0,0,1953,0,0,0,26367,24414,76172,16602,0,0,5957,13672,24414,9766,11719,293,32227,8789,44922,0,977,293,1953,0,3906,15625,22461,45898,0,0,19531,6836,72266,977,83984,0,293,6836,0,0,10742,52734,0,0,43945,0,22461,0,0,0,0,15625
58,Cercis_Siliquastrum,42969,83984,0,0,1953,74219,37109,0,0,625,58594,0,76172,0,0,0,50781,13672,21484,21484,0,5859,1953,7812,0,23438,7812,1953,23438,5859,0,0,48828,0,58594,60547,0,7812,1953,0,0,33203,0,3906,11719,1953,0,0,0,0,60547,0,23438,0,5859,0,7812,23438,1953,21484,0,0,3906,0,55839,52458,50459,49375,49128,4936,50329,52258,54569,58167,62303,66033,70321,74923,79712,84651,89569,94204,96958,97895,10517,10278,96725,95859,92483,87669,81666,75753,70108,6482,60512,56104,53013,5073,492,49016,50442,51707,53322,56148,59224,59748,63192,67331,69593,73975,79344,83018,87758,93117,94821,10114,10623,99529,92092,86326,86212,80996,80178,75335,69737,65042,64714,59981,0,293,0,5957,0,977,977,0,14648,55664,977,0,0,293,0,0,3906,977,11719,4883,0,3906,20508,22461,14648,1953,18555,0,8789,977,4883,0,13477,0,1953,0,5859,0,17578,55664,41113,0,18555,3906,21484,0,9766,0,1953,9766,0,0,23438,7812,0,0,977,0,11719,0,0,4883,0,1953
60,Cotinus_Coggygria,48828,60547,3906,0,0,14258,39062,0,7812,46875,27344,0,11719,0,1953,0,3125,15625,17578,9766,0,0,0,0,0,5859,1953,1953,25391,1953,0,0,33203,0,42969,48828,9766,5859,0,0,0,52734,0,1953,3906,0,1953,0,0,0,64453,0,9766,0,7812,0,13672,15625,5859,13672,0,0,60547,0,67901,63704,6132,5845,56946,52259,52271,50094,50048,47597,42986,42682,41428,41428,40879,42413,39844,4118,40705,41214,42587,43569,45523,48517,52107,55451,59885,63434,68766,74988,82245,8934,84656,77458,71146,64725,59207,54168,50238,47094,43277,40884,37923,36649,35511,34572,39261,40009,43497,42602,45941,45794,47694,48263,52873,54524,59271,59725,62896,67131,71742,765,79952,7344,0,0,3906,1953,10547,0,2832,32227,0,0,10547,12891,13672,1953,0,20508,0,0,25391,4883,12695,23438,8789,977,0,15625,0,9766,23438,10742,45898,12695,0,8789,7812,1953,0,20508,0,8789,0,15625,0,0,3906,0,33203,38086,293,10742,47852,17578,5859,76172,11719,293,4883,0,5859,0,0,38086,0,0
61,Celtis_Koraiensis,0,9766,19531,3906,37109,0,11719,0,15625,13672,7812,41016,17578,17578,21484,0,5859,11719,3906,11719,25391,21484,0,1953,23438,23438,13672,19531,15625,5859,35156,37109,1953,0,5859,15625,3906,76172,23438,3125,7812,9766,9766,25391,5859,19531,52734,3125,17578,23438,23438,0,23438,29297,9766,23438,9766,5859,0,1953,0,19531,5859,13672,10055,95772,91105,85962,79915,73443,69628,64518,58676,53413,49136,48063,47264,44839,42922,42795,44778,48779,52669,53841,56935,60601,65671,66415,70061,75404,78628,76571,79157,84938,83278,80096,78872,84788,80253,76041,74432,78889,72125,68593,65861,61746,64991,63534,60563,58105,52639,49122,46465,46107,47779,48428,48954,50382,50036,51849,56746,62907,69219,73998,80969,87487,9169,93714,0,14648,21484,0,60547,0,6836,10547,18555,0,1953,977,3906,30273,0,0,5859,977,0,45898,0,20508,64453,0,1953,0,0,6836,78125,6836,46875,1953,0,8789,14648,0,0,54688,0,0,0,0,0,0,53711,66406,48828,10742,8789,72266,0,4883,0,977,8789,0,66406,0,20508,0,0,0,6836,7812
63,Quercus_Crassifolia,19531,5859,99609,7812,15625,13672,35156,0,15625,19531,3906,11719,29297,15625,21484,0,5859,3906,11719,7812,35156,1953,0,0,1953,15625,1953,11719,9766,17578,1953,1953,21484,0,5859,1953,41016,10156,13672,9766,0,13672,19531,15625,3906,5859,60547,39062,0,21484,9766,0,27344,7812,25391,1953,21484,5859,39062,1953,7812,1953,21484,9766,75363,70766,67092,6353,59594,55718,52032,48652,45444,42081,39213,36602,34011,31857,30536,29693,29526,30048,3123,32743,35058,37806,40909,44221,47798,51537,55192,5927,63621,6807,72692,77383,75993,71203,66738,62395,58372,54539,50662,46997,43226,39949,3699,33922,31495,30019,292,28772,29054,30176,31908,34291,36961,39979,43088,46219,49718,53329,57184,61021,65066,6957,74453,78795,0,77148,0,0,0,0,0,0,977,0,977,0,0,0,0,0,15137,977,0,0,0,0,14648,5859,0,92773,0,0,16406,1953,20508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12695,0,0,0,5859,2832,0,0,0,10156,36133,0,0,99609,0,0
64,Quercus_Variabilis,11719,23438,91797,23438,13672,27344,3906,0,7812,15625,0,25391,60547,1953,37109,0,11719,17578,7812,13672,0,0,0,0,9766,25391,0,27344,15625,17578,3906,1953,9766,0,13672,25391,23438,52734,42969,21484,9766,9766,5859,21484,25391,13672,9766,7812,5859,0,64453,0,17578,13672,1953,3906,5859,11719,54688,3906,0,0,27344,0,57658,4851,45421,42256,47905,57713,60148,66808,76696,83882,89793,10065,95487,87038,82664,7315,6457,59476,55962,47707,47671,49566,58291,62811,58824,54426,42964,32153,2452,27848,3083,36486,49075,59799,60791,68054,6014,4738,50122,61543,7155,68968,69346,80484,85356,82564,78463,67868,77882,77764,66247,54802,44538,53935,6525,66731,62904,49571,36992,26941,36469,4691,56904,57305,11719,9766,977,1953,16113,0,25391,43945,0,977,0,84961,0,0,0,0,0,3906,0,5859,0,0,32227,0,0,0,12695,293,0,0,7812,0,0,72266,0,0,0,94727,293,5859,0,0,4883,293,51758,51758,11719,16309,0,0,0,0,0,977,74219,0,41016,0,0,0,0,0,0,15625
66,Quercus_Hartwissiana,11719,15625,52734,0,11719,35156,44922,0,0,33203,9766,0,23438,1953,17578,0,9766,0,9766,5859,35156,5859,0,25391,3906,9766,1953,9766,9766,7812,5859,0,13672,5859,21484,11719,19531,29297,29297,7812,0,7812,25391,5859,1953,3906,33203,13086,0,44922,15625,0,44922,1953,80078,3906,13672,1953,9766,9766,0,7812,13672,5859,9517,88399,85286,8134,76464,71757,68067,64427,61428,58217,56004,52537,50066,49041,47494,48714,48468,49141,49754,50976,53721,55628,58624,62094,64384,6809,73138,78618,84344,90997,9787,10479,10735,10068,94164,88158,8208,76941,71564,67562,63911,58982,56127,54177,5187,50233,48651,48251,47597,4843,48469,50503,52336,5542,57509,59583,62737,65712,69344,72726,75761,78673,84677,90935,14648,29297,22461,977,45898,3906,0,71289,5957,0,0,12695,16602,19531,0,3418,36133,977,0,6543,1953,4883,13672,0,0,0,0,21484,47852,10742,12695,0,0,43945,10742,0,0,24414,0,293,0,14648,0,8789,6836,77148,17578,5957,1953,64453,0,1953,0,0,75195,0,3906,0,17578,0,0,0,7812,13672
67,Quercus_Kewensis,25391,7812,33203,39062,3906,3906,37109,5859,0,27344,3125,9766,17578,0,15625,0,23438,29297,7812,15625,29297,0,0,0,0,33203,0,23438,46875,19531,3906,0,39062,1953,11719,9766,15625,39062,11719,3906,5859,9766,17578,11719,44922,1953,41016,44922,0,11719,25391,0,3125,1953,11719,0,19531,29297,25391,17578,1953,0,23438,0,44357,41643,39398,36824,33947,32337,31554,29933,29187,27294,27002,26446,26084,27585,24632,2618,25328,2713,27664,29026,32013,2838,31392,30427,33321,3256,36547,38164,39527,4169,45479,49328,51026,46945,43369,41025,39117,3498,33744,33032,3054,31899,288,28328,28276,27595,26225,25378,26221,25609,25635,28403,26784,28981,29103,29093,30565,32289,33331,34913,36293,38978,41772,46618,82031,4883,16602,977,22461,17578,50781,7812,14648,0,0,13672,46875,10742,0,293,8789,6836,9766,7812,0,0,0,0,9766,0,3906,33203,7812,32227,7812,0,0,10156,2832,0,0,6543,8789,7812,0,977,3906,16602,4883,83008,6836,26367,3906,293,0,0,977,7812,79102,0,2832,0,3906,0,0,0,48828,49805
69,Quercus_Coccifera,1953,1953,72266,23438,23438,56641,41016,0,0,39062,0,9766,3906,0,17578,0,9766,1953,1953,13672,7812,0,0,0,3906,25391,0,42969,17578,66406,3906,0,15625,0,5859,1953,25391,58594,3125,1953,7812,3906,3125,23438,17578,17578,37109,48828,0,11719,1953,0,35156,13672,3125,3906,15625,5859,41016,5859,0,0,19531,0,19741,21068,20186,16827,14156,14932,16126,19202,15882,12849,94372,11583,15422,16697,19936,20521,16621,13565,91053,12121,16975,1939,22744,18825,16505,16338,20339,2051,23564,24319,20497,22107,1853,15115,17909,21249,23362,20205,19488,14843,99706,96238,14027,16545,19958,16967,18635,16233,12811,11034,13974,16996,18272,1732,16852,16467,18854,19791,22713,25694,22197,21397,18674,19974,7812,7812,0,25391,0,4883,9766,0,7812,24414,30273,0,1953,0,42969,0,10742,977,6836,0,0,0,6836,20508,293,1084,20508,0,13672,0,5859,0,63477,10742,0,0,94727,6836,17578,8789,43945,0,10742,17578,293,977,1953,0,19531,293,293,0,44922,3906,0,0,5859,52734,3906,15332,0,69336,0,0
71,Cornus_Controversa,68359,10938,9766,3906,0,125,13672,0,11719,39062,42969,1953,78125,1953,0,0,21484,11719,0,13672,5859,1953,0,0,0,11719,1953,0,17578,3906,0,0,25391,0,27344,66406,7812,5859,0,0,0,17578,0,0,11719,1953,3906,0,0,3906,95703,0,11719,0,0,0,35156,21484,11719,3906,0,1953,46875,3906,10202,95509,88757,82053,7598,70641,6567,60747,56444,52154,48766,45757,39627,34239,32249,31723,30902,29612,27418,31614,36897,41817,47201,46399,49018,5403,59256,64156,67616,73255,75425,79274,81292,77136,7189,67387,64153,58146,53222,54078,48489,43064,38163,37032,38939,35346,33097,30409,2833,28339,33584,3856,42097,45594,50223,55063,61019,66911,72362,78161,84611,91377,97904,10467,10742,9766,58594,0,45898,293,23438,68359,4883,0,0,6836,7812,14648,0,0,5859,53711,293,38086,0,0,83008,0,0,0,0,12012,47852,4883,3418,0,0,15625,5859,0,0,42969,0,0,0,5859,977,0,63477,13672,36133,55664,5859,11719,0,7812,0,7812,12695,0,38086,0,9766,0,0,1953,16602,293
72,Quercus_Pyrenaica,1953,0,15625,58594,7812,0,5859,0,7812,9766,15625,17578,11719,0,21484,0,5859,50781,41016,7812,13672,5859,0,9766,1953,5859,3906,23438,89844,1953,11719,3906,11719,0,3906,7812,13672,5859,13672,0,0,46875,29297,0,83984,0,17578,52734,5859,35156,5859,0,27344,3906,13672,3906,5859,60547,48828,29297,0,3906,17578,0,2554,19755,14818,14534,1978,23494,28685,28452,25825,24215,28139,34126,30238,26216,26191,28448,28324,28476,23223,20581,19433,14614,13274,17265,22846,27053,25562,31634,30929,24868,227,16331,1061,5456,33868,989,17415,23335,29872,24494,18982,20381,26555,31491,31974,37987,39961,35086,30188,29067,22754,20162,25843,32029,25972,18977,11378,67331,11199,17413,23844,29143,32024,26054,11719,25391,17578,977,16602,38086,26367,42969,32227,977,0,0,27344,3418,0,0,26367,18555,4883,25391,0,6836,75195,0,1953,0,38086,8789,8789,29297,18555,293,0,35156,21484,0,0,43945,4883,4883,977,977,8789,51758,6543,44922,42969,5859,11719,9766,0,977,0,5859,4883,0,7812,0,9766,0,0,0,51758,25391
